,TEAM,SEASON,PLYR_YR,NUM,GP,GS,MIN/G,player_id
3528,mcgill,2018,J,11,16.0,15.0,24.8,1324
3529,mcgill,2018,F,12,9.0,0.0,2.1,1764
3530,mcgill,2018,S,13,16.0,0.0,8.1,1556
3531,mcgill,2018,F,14,15.0,0.0,20.9,1765
3532,mcgill,2018,F,15,0.0,0.0,0.0,1766
3533,mcgill,2018,J,20,15.0,1.0,8.3,1325
3534,mcgill,2018,S,21,16.0,15.0,32.3,1076
3535,uqam,2018,S,04,13.0,0.0,10.8,1326
3536,uqam,2018,,05,0.0,0.0,0.0,1077
3537,uqam,2018,,07,1.0,0.0,0.0,1560
3538,uqam,2018,,08,16.0,16.0,30.7,1327
3539,uqam,2018,,09,16.0,16.0,30.3,1079
3540,uqam,2018,,10,15.0,0.0,6.5,1767
3541,uqam,2018,,11,3.0,0.0,0.7,1768
3542,uqam,2018,,12,10.0,0.0,5.8,1562
3543,uqam,2018,,13,16.0,16.0,29.7,1563
3544,uqam,2018,F,14,6.0,0.0,2.5,1769
3545,uqam,2018,,15,16.0,0.0,16.6,1770
3546,uqam,2018,S,20,16.0,16.0,35.7,1565
3547,uqam,2018,,21,16.0,16.0,32.5,837
3548,uqam,2018,,22,13.0,0.0,6.5,1771
3549,algoma,2018,,3,12.0,0.0,9.8,1772
3550,algoma,2018,,5,24.0,23.0,31.2,1567
3551,algoma,2018,,7,24.0,0.0,13.1,1773
3552,algoma,2018,,9,14.0,9.0,24.0,1333
3553,algoma,2018,,10,24.0,24.0,26.2,842
3554,algoma,2018,,12,22.0,0.0,7.2,1774
3555,algoma,2018,,13,24.0,6.0,15.3,1775
3556,algoma,2018,,15,20.0,17.0,17.2,791
3557,algoma,2018,,22,23.0,11.0,21.6,1569
3558,algoma,2018,,23,24.0,23.0,23.8,1334
3559,algoma,2018,,25,21.0,1.0,10.2,1776
3560,algoma,2018,,33,2.0,0.0,19.5,1777
3561,brock,2018,,03,16.0,0.0,5.8,1778
3562,brock,2018,,04,24.0,22.0,29.8,1779
3563,brock,2018,,05,17.0,12.0,23.8,1780
3564,brock,2018,,07,0.0,0.0,0.0,1335
3565,brock,2018,,09,16.0,9.0,24.7,1781
3566,brock,2018,,10,19.0,0.0,14.4,1571
3567,brock,2018,,11,24.0,7.0,14.2,1782
3568,brock,2018,,12,19.0,2.0,13.3,1783
3569,brock,2018,,13,17.0,9.0,28.4,1784
3570,brock,2018,,14,19.0,15.0,20.7,1785
3571,brock,2018,,15,24.0,20.0,29.9,1337
3572,carleton,2018,S,04,22.0,22.0,22.2,1574
3573,carleton,2018,S,05,23.0,0.0,10.7,855
3574,carleton,2018,S,06,23.0,1.0,12.7,1341
3575,carleton,2018,F,07,6.0,0.0,5.5,1575
3576,carleton,2018,J,8,23.0,0.0,16.4,1401
3577,carleton,2018,F,9,20.0,0.0,8.7,1786
3578,carleton,2018,F,10,20.0,0.0,7.8,1787
3579,carleton,2018,S,11,21.0,21.0,25.6,627
3580,carleton,2018,J,12,0.0,0.0,0.0,1098
3581,carleton,2018,J,13,23.0,23.0,23.8,1099
3582,carleton,2018,S,14,23.0,2.0,18.2,1576
3583,carleton,2018,F,15,23.0,0.0,7.3,1577
3584,carleton,2018,F,20,0.0,0.0,0.0,1788
3585,carleton,2018,J,21,23.0,23.0,26.7,1100
3586,guelph,2018,S,4,22.0,0.0,8.5,1789
3587,guelph,2018,S,6,24.0,5.0,22.1,1102
3588,guelph,2018,S,7,21.0,20.0,28.1,1103
3589,guelph,2018,J,8,24.0,13.0,22.9,1344
3590,guelph,2018,J,9,19.0,14.0,21.1,1346
3591,guelph,2018,J,10,13.0,10.0,28.2,1345
3592,guelph,2018,F,11,8.0,0.0,6.6,1790
3593,guelph,2018,J,12,21.0,6.0,12.4,1347
3594,guelph,2018,S,13,1.0,0.0,4.0,1579
3595,guelph,2018,S,14,21.0,0.0,8.5,1580
3596,guelph,2018,F,20,21.0,15.0,24.8,1791
3597,guelph,2018,S,21,20.0,8.0,15.8,1106
3598,guelph,2018,F,22,0.0,0.0,0.0,1792
3599,guelph,2018,,23,24.0,23.0,28.4,1793
3600,lakehead,2018,S,04,17.0,3.0,16.5,1350
3601,lakehead,2018,S,05,24.0,2.0,9.6,1586
3602,lakehead,2018,F,07,15.0,0.0,6.3,1794
3603,lakehead,2018,S,08,22.0,4.0,20.8,1582
3604,lakehead,2018,F,09,13.0,4.0,18.2,1795
3605,lakehead,2018,S,10,3.0,0.0,5.3,868
3606,lakehead,2018,S,11,24.0,24.0,28.1,1583
3607,lakehead,2018,S,12,24.0,24.0,31.1,869
3608,lakehead,2018,J,13,1.0,0.0,15.0,1584
3609,lakehead,2018,F,14,21.0,0.0,7.5,1796
3610,lakehead,2018,F,15,24.0,11.0,21.4,1797
3611,lakehead,2018,S,21,0.0,0.0,0.0,1110
3612,lakehead,2018,S,22,24.0,24.0,31.0,1111
3613,laurentian,2018,,04,23.0,22.0,34.1,1114
3614,laurentian,2018,,05,4.0,0.0,1.0,1798
3615,laurentian,2018,,06,23.0,12.0,24.3,1354
3616,laurentian,2018,,07,12.0,0.0,4.5,1799
3617,laurentian,2018,,08,16.0,1.0,5.3,1588
3618,laurentian,2018,,09,2.0,0.0,2.5,1589
3619,laurentian,2018,,10,3.0,0.0,2.7,1590
3620,laurentian,2018,,11,23.0,22.0,29.5,1332
3621,laurentian,2018,,12,23.0,22.0,24.0,1115
3622,laurentian,2018,,13,14.0,0.0,7.3,1800
3623,laurentian,2018,,14,18.0,10.0,22.5,1587
3624,laurentian,2018,,15,22.0,10.0,16.3,1801
3625,laurentian,2018,,21,21.0,2.0,14.6,1357
3626,laurentian,2018,,22,16.0,11.0,27.6,876
3627,laurier,2018,,05,24.0,24.0,30.9,878
3628,laurier,2018,,06,22.0,16.0,18.3,1359
3629,laurier,2018,,07,24.0,10.0,23.0,1802
3630,laurier,2018,,08,14.0,12.0,16.7,1592
3631,laurier,2018,,10,23.0,1.0,11.3,1803
3632,laurier,2018,,11,22.0,3.0,14.9,1120
3633,laurier,2018,,12,24.0,1.0,17.4,1593
3634,laurier,2018,,13,18.0,2.0,9.3,1594
3635,laurier,2018,,15,24.0,6.0,13.1,1804
3636,laurier,2018,,20,21.0,20.0,23.9,1596
3637,laurier,2018,,22,0.0,0.0,0.0,1121
3638,laurier,2018,,23,23.0,6.0,16.2,882
3639,mcmaster,2018,S,2,16.0,0.0,6.2,1597
3640,mcmaster,2018,J,4,15.0,0.0,4.9,1361
3641,mcmaster,2018,S,5,19.0,18.0,26.7,1122
3642,mcmaster,2018,S,6,19.0,14.0,25.3,883
3643,mcmaster,2018,S,7,18.0,14.0,23.2,1124
3644,mcmaster,2018,F,8,23.0,0.0,18.2,1805
3645,mcmaster,2018,F,9,20.0,0.0,12.6,1806
3646,mcmaster,2018,F,10,0.0,0.0,0.0,1807
3647,mcmaster,2018,S,11,24.0,23.0,25.9,887
3648,mcmaster,2018,S,12,19.0,2.0,17.6,1599
3649,mcmaster,2018,S,13,19.0,18.0,26.9,1128
3650,mcmaster,2018,S,14,17.0,0.0,4.8,1126
3651,mcmaster,2018,F,15,24.0,0.0,10.0,1808
3652,mcmaster,2018,F,21,1.0,0.0,3.0,1809
3653,nipissing,2018,F,2,20.0,5.0,12.6,1810
3654,nipissing,2018,S,3,20.0,0.0,13.8,1602
3655,nipissing,2018,S,4,20.0,12.0,17.0,856
3656,nipissing,2018,J,6,21.0,21.0,25.5,1364
3657,nipissing,2018,F,7,22.0,20.0,24.2,1811
3658,nipissing,2018,S,8,22.0,11.0,19.0,1366
3659,nipissing,2018,S,9,19.0,3.0,10.4,1812
3660,nipissing,2018,J,10,3.0,0.0,4.0,1600
3661,nipissing,2018,J,11,20.0,2.0,16.3,1601
3662,nipissing,2018,F,12,0.0,0.0,0.0,1813
3663,nipissing,2018,S,13,22.0,10.0,17.2,1135
3664,nipissing,2018,J,14,13.0,9.0,23.5,1368
3665,nipissing,2018,J,15,15.0,1.0,11.4,1299
3666,nipissing,2018,J,21,22.0,15.0,16.1,1369
3667,nipissing,2018,S,22,0.0,0.0,0.0,1814
3668,nipissing,2018,F,23,16.0,1.0,7.7,1815
3669,nipissing,2018,S,24,7.0,1.0,7.3,1371
3670,nipissing,2018,F,25,0.0,0.0,0.0,1816
3671,nipissing,2018,F,97,0.0,0.0,0.0,1817
3672,ottawa,2018,,3,23.0,3.0,26.0,1818
3673,ottawa,2018,,4,23.0,21.0,33.6,1603
3674,ottawa,2018,,5,8.0,0.0,2.5,1819
3675,ottawa,2018,,6,8.0,0.0,5.0,1820
3676,ottawa,2018,,7,14.0,14.0,29.9,892
3677,ottawa,2018,,8,23.0,5.0,13.8,1377
3678,ottawa,2018,,9,9.0,1.0,4.4,897
3679,ottawa,2018,,10,16.0,1.0,8.6,1821
3680,ottawa,2018,,11,23.0,23.0,26.3,1605
3681,ottawa,2018,,12,19.0,6.0,22.4,1144
3682,ottawa,2018,,13,22.0,19.0,19.1,1822
3683,ottawa,2018,,14,23.0,1.0,10.9,1145
3684,ottawa,2018,,15,10.0,1.0,9.7,1376
3685,ottawa,2018,,21,21.0,20.0,24.0,1823
3686,queens,2018,,,0.0,0.0,0.0,1824
3687,queens,2018,,,0.0,0.0,0.0,1825
3688,queens,2018,,4,19.0,0.0,4.4,1378
3689,queens,2018,,5,22.0,21.0,27.2,1608
3690,queens,2018,,6,23.0,0.0,12.3,898
3691,queens,2018,,7,23.0,23.0,27.8,899
3692,queens,2018,,8,21.0,2.0,11.9,1826
3693,queens,2018,,9,1.0,0.0,0.0,1379
3694,queens,2018,,10,23.0,22.0,27.9,1147
3695,queens,2018,,11,18.0,1.0,4.3,1609
3696,queens,2018,,12,23.0,1.0,14.8,1381
3697,queens,2018,,13,23.0,21.0,21.0,1610
3698,queens,2018,,14,23.0,23.0,23.2,901
3699,queens,2018,,15,20.0,1.0,19.3,1827
3700,queens,2018,,21,0.0,0.0,0.0,1611
3701,toronto,2018,J,4,17.0,15.0,29.7,1382
3702,toronto,2018,S,5,23.0,16.0,24.9,1383
3703,toronto,2018,S,6,21.0,4.0,14.4,1384
3704,toronto,2018,F,7,10.0,1.0,4.9,1828
3705,toronto,2018,S,8,23.0,23.0,28.7,1386
3706,toronto,2018,F,9,0.0,0.0,0.0,1829
3707,toronto,2018,F,10,23.0,4.0,18.4,1830
3708,toronto,2018,S,11,23.0,14.0,22.5,1613
3709,toronto,2018,J,12,23.0,19.0,23.9,1389
3710,toronto,2018,F,13,20.0,4.0,14.1,1831
3711,toronto,2018,S,14,23.0,14.0,23.1,1391
3712,toronto,2018,F,15,17.0,1.0,8.9,1832
3713,toronto,2018,J,21,1.0,1.0,18.0,1393
3714,toronto,2018,F,22,6.0,0.0,3.3,1833
3715,waterloo,2018,,01,0.0,0.0,0.0,1834
3716,waterloo,2018,,03,1.0,0.0,4.0,1835
3717,waterloo,2018,,04,18.0,0.0,9.0,1615
3718,waterloo,2018,,05,24.0,5.0,10.4,1836
3719,waterloo,2018,,06,23.0,23.0,27.3,1616
3720,waterloo,2018,,07,24.0,15.0,22.2,1837
3721,waterloo,2018,,08,6.0,0.0,5.7,1838
3722,waterloo,2018,,09,17.0,2.0,13.5,1394
3723,waterloo,2018,,10,22.0,18.0,25.6,1618
3724,waterloo,2018,,11,23.0,11.0,17.2,1617
3725,waterloo,2018,,12,24.0,18.0,23.8,1156
3726,waterloo,2018,,14,21.0,0.0,11.1,1623
3727,waterloo,2018,,15,19.0,0.0,10.5,1619
3728,waterloo,2018,,21,24.0,23.0,20.4,1157
3729,waterloo,2018,,22,24.0,5.0,20.4,1620
3730,western,2018,,0,11.0,0.0,4.5,1839
3731,western,2018,,4,24.0,23.0,33.1,1158
3732,western,2018,,5,12.0,0.0,7.3,1621
3733,western,2018,,6,13.0,0.0,3.3,1840
3734,western,2018,,7,24.0,23.0,31.0,1396
3735,western,2018,,8,24.0,23.0,29.7,1397
3736,western,2018,,9,7.0,0.0,2.0,1841
3737,western,2018,,10,24.0,0.0,15.0,1474
3738,western,2018,,11,24.0,23.0,34.9,931
3739,western,2018,,12,5.0,0.0,4.2,1842
3740,western,2018,,13,23.0,19.0,25.6,930
3741,western,2018,,21,23.0,4.0,18.6,1843
3742,windsor,2018,,3,13.0,0.0,12.2,1625
3743,windsor,2018,,4,21.0,8.0,17.6,1844
3744,windsor,2018,,5,24.0,15.0,23.5,1845
3745,windsor,2018,,6,22.0,9.0,22.7,1400
3746,windsor,2018,,7,3.0,0.0,3.7,1846
3747,windsor,2018,,8,3.0,0.0,3.7,1627
3748,windsor,2018,,9,21.0,3.0,17.3,1847
3749,windsor,2018,,10,20.0,1.0,8.6,1848
3750,windsor,2018,,11,0.0,0.0,0.0,1118
3751,windsor,2018,,12,24.0,20.0,19.6,1849
3752,windsor,2018,,13,0.0,0.0,0.0,1850
3753,windsor,2018,,14,24.0,23.0,25.5,1405
3754,windsor,2018,,15,10.0,0.0,7.9,1851
3755,windsor,2018,,20,24.0,13.0,24.7,1166
3756,windsor,2018,,21,15.0,0.0,8.5,1852
3757,york,2018,S,4,23.0,11.0,25.3,1167
3758,york,2018,F,6,23.0,0.0,12.7,1853
3759,york,2018,J,7,7.0,3.0,25.3,1635
3760,york,2018,S,8,23.0,21.0,27.9,590
3761,york,2018,J,9,21.0,18.0,25.0,1409
3762,york,2018,F,10,8.0,0.0,2.3,1854
3763,york,2018,F,11,19.0,0.0,10.1,1855
3764,york,2018,F,12,21.0,1.0,10.2,1856
3765,york,2018,F,13,6.0,0.0,3.0,1857
3766,york,2018,S,14,23.0,21.0,22.7,1636
3767,york,2018,F,15,16.0,0.0,6.9,1858
3768,york,2018,F,21,23.0,21.0,21.2,1859
3769,york,2018,S,22,20.0,0.0,7.8,1171
3770,alberta,2018,F,00,0.0,0.0,0.0,1860
3771,alberta,2018,S,01,20.0,19.0,25.7,1414
3772,alberta,2018,J,02,20.0,1.0,17.4,1415
3773,alberta,2018,S,03,20.0,20.0,28.5,940
3774,alberta,2018,F,04,20.0,0.0,18.8,1861
3775,alberta,2018,F,05,0.0,0.0,0.0,1862
3776,alberta,2018,J,06,16.0,0.0,4.8,1172
3777,alberta,2018,F,07,20.0,0.0,11.1,1863
3778,alberta,2018,S,08,20.0,20.0,24.1,1640
3779,alberta,2018,S,09,20.0,20.0,21.1,1641
3780,alberta,2018,J,10,0.0,0.0,0.0,1416
3781,alberta,2018,F,11,0.0,0.0,0.0,1638
3782,alberta,2018,J,12,20.0,20.0,28.3,1174
3783,alberta,2018,J,13,0.0,0.0,0.0,1185
3784,alberta,2018,S,14,20.0,0.0,12.3,1417
3785,brandon,2018,S,01,20.0,7.0,21.1,1176
3786,brandon,2018,S,02,16.0,0.0,12.1,1864
3787,brandon,2018,F,03,4.0,0.0,5.3,1865
3788,brandon,2018,F,04,0.0,0.0,0.0,1866
3789,brandon,2018,J,05,18.0,16.0,24.8,1867
3790,brandon,2018,S,06,11.0,0.0,10.2,1642
3791,brandon,2018,J,07,20.0,6.0,10.7,1419
3792,brandon,2018,S,08,17.0,13.0,29.3,1420
3793,brandon,2018,F,09,11.0,0.0,12.8,1868
3794,brandon,2018,S,10,20.0,13.0,20.3,946
3795,brandon,2018,S,11,20.0,1.0,7.6,947
3796,brandon,2018,S,12,19.0,13.0,23.4,751
3797,brandon,2018,S,13,20.0,15.0,17.8,949
3798,brandon,2018,S,14,20.0,11.0,17.1,948
3799,calgary,2018,F,01,0.0,0.0,0.0,1869
3800,calgary,2018,F,03,18.0,0.0,11.1,1644
3801,calgary,2018,S,05,14.0,14.0,21.1,1182
3802,calgary,2018,S,06,20.0,0.0,21.1,1870
3803,calgary,2018,S,07,18.0,0.0,12.8,694
3804,calgary,2018,F,08,20.0,8.0,22.7,1871
3805,calgary,2018,S,09,0.0,0.0,0.0,1646
3806,calgary,2018,S,10,20.0,20.0,23.6,952
3807,calgary,2018,F,11,20.0,18.0,18.0,1872
3808,calgary,2018,J,12,20.0,20.0,27.7,1425
3809,calgary,2018,S,15,8.0,0.0,9.8,1426
3810,calgary,2018,S,21,16.0,0.0,10.1,1648
3811,calgary,2018,S,22,20.0,20.0,28.2,793
3812,calgary,2018,S,24,8.0,0.0,7.1,1109
3813,lethbridge,2018,S,01,19.0,0.0,4.3,1650
3814,lethbridge,2018,J,02,20.0,0.0,12.6,1220
3815,lethbridge,2018,J,03,16.0,16.0,24.6,1429
3816,lethbridge,2018,J,04,19.0,19.0,28.4,1873
3817,lethbridge,2018,S,05,20.0,2.0,16.6,1651
3818,lethbridge,2018,F,06,20.0,0.0,10.2,1874
3819,lethbridge,2018,S,07,20.0,7.0,18.3,1432
3820,lethbridge,2018,S,08,20.0,20.0,27.1,957
3821,lethbridge,2018,S,09,8.0,0.0,11.5,1875
3822,lethbridge,2018,F,10,18.0,16.0,21.1,1876
3823,lethbridge,2018,S,11,13.0,0.0,2.5,1877
3824,lethbridge,2018,S,12,20.0,3.0,20.1,1652
3825,macewan,2018,,00,11.0,0.0,4.6,1878
3826,macewan,2018,,01,0.0,0.0,0.0,1655
3827,macewan,2018,,02,20.0,0.0,10.2,1879
3828,macewan,2018,,03,20.0,7.0,14.1,1657
3829,macewan,2018,,04,20.0,20.0,23.3,1658
3830,macewan,2018,,05,16.0,0.0,17.2,1880
3831,macewan,2018,,06,0.0,0.0,0.0,1660
3832,macewan,2018,,07,20.0,2.0,20.6,1881
3833,macewan,2018,,08,1.0,0.0,17.0,1441
3834,macewan,2018,,09,7.0,0.0,11.1,1662
3835,macewan,2018,,10,20.0,19.0,23.3,1196
3836,macewan,2018,,11,20.0,20.0,30.2,1199
3837,macewan,2018,,12,20.0,20.0,31.8,1200
3838,macewan,2018,,13,9.0,0.0,3.0,1882
3839,macewan,2018,,14,20.0,12.0,15.8,1883
3840,manitoba,2018,J,01,20.0,13.0,19.4,1204
3841,manitoba,2018,F,02,3.0,0.0,6.0,1884
3842,manitoba,2018,S,03,18.0,17.0,30.3,1665
3843,manitoba,2018,S,04,20.0,0.0,20.1,1666
3844,manitoba,2018,S,05,20.0,0.0,9.6,1444
3845,manitoba,2018,S,06,6.0,0.0,10.5,962
3846,manitoba,2018,F,07,11.0,0.0,4.4,1885
3847,manitoba,2018,J,08,20.0,20.0,29.6,665
3848,manitoba,2018,F,09,13.0,7.0,17.5,1668
3849,manitoba,2018,J,10,20.0,20.0,31.8,1443
3850,manitoba,2018,S,11,20.0,20.0,24.6,961
3851,manitoba,2018,F,12,7.0,0.0,5.4,1886
3852,manitoba,2018,S,13,7.0,0.0,10.4,1447
3853,manitoba,2018,S,14,17.0,0.0,10.3,1670
3854,mountroyal,2018,,02,12.0,0.0,11.6,1672
3855,mountroyal,2018,,04,20.0,7.0,17.1,1673
3856,mountroyal,2018,,05,17.0,0.0,6.6,1887
3857,mountroyal,2018,,06,6.0,0.0,2.2,1888
3858,mountroyal,2018,,07,20.0,20.0,25.5,1889
3859,mountroyal,2018,,09,10.0,10.0,29.3,1890
3860,mountroyal,2018,,10,19.0,18.0,29.5,1448
3861,mountroyal,2018,,11,20.0,19.0,24.9,1449
3862,mountroyal,2018,,12,20.0,20.0,26.1,1675
3863,mountroyal,2018,,13,20.0,0.0,13.7,1671
3864,mountroyal,2018,,14,20.0,6.0,18.4,1891
3865,regina,2018,S,01,19.0,19.0,24.7,703
3866,regina,2018,J,02,20.0,16.0,22.4,1450
3867,regina,2018,F,03,17.0,0.0,9.5,1892
3868,regina,2018,J,04,20.0,7.0,16.1,1451
3869,regina,2018,S,06,19.0,3.0,20.8,1676
3870,regina,2018,S,07,20.0,19.0,24.4,976
3871,regina,2018,F,08,17.0,5.0,21.9,1893
3872,regina,2018,S,09,19.0,19.0,27.3,1678
3873,regina,2018,J,10,8.0,2.0,11.1,1680
3874,regina,2018,S,11,15.0,0.0,7.9,1213
3875,regina,2018,S,12,12.0,9.0,20.3,1453
3876,regina,2018,F,13,16.0,0.0,6.8,1894
3877,regina,2018,F,14,4.0,0.0,6.3,1895
3878,saskatchewan,2018,,00,20.0,0.0,12.5,1214
3879,saskatchewan,2018,,01,20.0,20.0,29.7,1681
3880,saskatchewan,2018,,02,11.0,0.0,6.4,1682
3881,saskatchewan,2018,,03,20.0,0.0,13.3,978
3882,saskatchewan,2018,,04,18.0,0.0,9.2,1683
3883,saskatchewan,2018,,05,20.0,20.0,28.0,1455
3884,saskatchewan,2018,,06,9.0,0.0,11.7,1896
3885,saskatchewan,2018,,07,20.0,20.0,24.3,1457
3886,saskatchewan,2018,,08,19.0,0.0,10.0,1897
3887,saskatchewan,2018,,09,20.0,20.0,23.8,979
3888,saskatchewan,2018,,10,0.0,0.0,0.0,1458
3889,saskatchewan,2018,,11,20.0,20.0,27.3,1684
3890,saskatchewan,2018,,12,20.0,0.0,10.8,1685
3891,saskatchewan,2018,,13,11.0,0.0,5.7,1686
3892,thompsonrivers,2018,,02,20.0,6.0,20.4,1898
3893,thompsonrivers,2018,,03,20.0,0.0,11.4,1899
3894,thompsonrivers,2018,,04,6.0,0.0,18.2,1900
3895,thompsonrivers,2018,,05,20.0,18.0,26.4,1460
3896,thompsonrivers,2018,,06,11.0,0.0,6.7,1462
3897,thompsonrivers,2018,,07,20.0,5.0,17.9,1217
3898,thompsonrivers,2018,,08,8.0,0.0,4.3,1901
3899,thompsonrivers,2018,,09,20.0,13.0,19.2,1218
3900,thompsonrivers,2018,,10,20.0,18.0,27.2,984
3901,thompsonrivers,2018,,11,20.0,18.0,23.5,1902
3902,thompsonrivers,2018,,12,20.0,3.0,15.9,1216
3903,thompsonrivers,2018,,14,20.0,19.0,27.0,1219
3904,trinitywestern,2018,,02,1.0,0.0,3.0,1903
3905,trinitywestern,2018,,03,20.0,20.0,32.0,1236
3906,trinitywestern,2018,,04,11.0,0.0,3.4,1904
3907,trinitywestern,2018,,05,20.0,20.0,28.1,988
3908,trinitywestern,2018,,06,0.0,0.0,0.0,1905
3909,trinitywestern,2018,,06,17.0,0.0,5.8,1906
3910,trinitywestern,2018,,07,20.0,0.0,15.1,1907
3911,trinitywestern,2018,,08,16.0,0.0,7.8,1908
3912,trinitywestern,2018,,09,20.0,20.0,25.1,1691
3913,trinitywestern,2018,,10,20.0,20.0,28.8,1222
3914,trinitywestern,2018,,11,20.0,1.0,18.8,1465
3915,trinitywestern,2018,,12,13.0,0.0,9.3,1467
3916,trinitywestern,2018,,13,0.0,0.0,0.0,1692
3917,trinitywestern,2018,,14,20.0,19.0,30.2,1225
3918,trinitywestern,2018,,15,16.0,0.0,2.8,1693
3919,ubc,2018,F,01,7.0,0.0,3.0,1909
3920,ubc,2018,S,03,18.0,14.0,21.4,1694
3921,ubc,2018,F,04,6.0,0.0,2.8,1910
3922,ubc,2018,S,06,20.0,19.0,26.1,1696
3923,ubc,2018,J,07,11.0,0.0,12.4,1469
3924,ubc,2018,F,08,20.0,0.0,15.3,1911
3925,ubc,2018,S,09,18.0,17.0,29.7,1697
3926,ubc,2018,F,10,20.0,0.0,14.1,1698
3927,ubc,2018,J,11,20.0,19.0,33.0,1471
3928,ubc,2018,F,12,17.0,0.0,9.4,1912
3929,ubc,2018,J,13,0.0,0.0,0.0,1472
3930,ubc,2018,F,14,20.0,7.0,20.1,1913
3931,ubcokanagan,2018,,2,20.0,16.0,22.4,1229
3932,ubcokanagan,2018,,03,20.0,1.0,11.0,1001
3933,ubcokanagan,2018,,4,17.0,0.0,8.3,1914
3934,ubcokanagan,2018,,5,18.0,18.0,22.3,991
3935,ubcokanagan,2018,,6,20.0,6.0,24.1,1915
3936,ubcokanagan,2018,,7,20.0,20.0,27.3,1699
3937,ubcokanagan,2018,,8,20.0,1.0,15.3,1916
3938,ubcokanagan,2018,,9,18.0,0.0,10.2,1917
3939,ubcokanagan,2018,,10,18.0,0.0,11.7,1918
3940,ubcokanagan,2018,,11,10.0,0.0,5.2,1919
3941,ubcokanagan,2018,,12,20.0,19.0,26.1,1475
3942,ubcokanagan,2018,,13,19.0,19.0,23.2,1474
3943,ufv,2018,,01,18.0,0.0,18.7,1701
3944,ufv,2018,,02,20.0,20.0,33.7,954
3945,ufv,2018,,03,18.0,18.0,31.7,732
3946,ufv,2018,,04,19.0,19.0,25.4,1479
3947,ufv,2018,,05,20.0,1.0,19.6,1702
3948,ufv,2018,,06,14.0,0.0,5.4,1920
3949,ufv,2018,,10,19.0,19.0,32.4,1481
3950,ufv,2018,,12,11.0,0.0,2.2,1705
3951,ufv,2018,,14,20.0,20.0,26.0,1921
3952,unbc,2018,,02,15.0,0.0,6.0,1922
3953,unbc,2018,,03,11.0,0.0,5.9,1923
3954,unbc,2018,,04,20.0,9.0,16.9,1003
3955,unbc,2018,,06,19.0,19.0,32.9,1708
3956,unbc,2018,,07,19.0,11.0,21.4,1706
3957,unbc,2018,,08,20.0,20.0,27.9,1210
3958,unbc,2018,,09,20.0,0.0,12.1,1485
3959,unbc,2018,,11,20.0,1.0,12.4,1009
3960,unbc,2018,,12,20.0,20.0,33.7,1486
3961,unbc,2018,,13,20.0,20.0,35.6,1241
3962,unbc,2018,,14,4.0,0.0,1.8,1855
3963,victoria,2018,F,01,0.0,0.0,0.0,1924
3964,victoria,2018,J,02,19.0,1.0,14.3,1710
3965,victoria,2018,S,03,20.0,20.0,29.9,1246
3966,victoria,2018,S,04,13.0,0.0,14.5,1490
3967,victoria,2018,F,05,6.0,0.0,2.3,1925
3968,victoria,2018,F,06,15.0,8.0,16.5,1926
3969,victoria,2018,F,07,20.0,4.0,24.4,1927
3970,victoria,2018,J,08,20.0,12.0,18.8,1712
3971,victoria,2018,S,09,20.0,20.0,29.6,1249
3972,victoria,2018,S,10,11.0,11.0,30.7,1492
3973,victoria,2018,J,11,19.0,1.0,10.4,1248
3974,victoria,2018,J,12,20.0,20.0,24.5,1493
3975,victoria,2018,F,13,12.0,0.0,6.5,1928
3976,victoria,2018,F,14,11.0,3.0,8.5,1929
3977,victoria,2018,S,15,2.0,0.0,7.5,1715
3978,victoria,2018,F,16,2.0,0.0,2.0,1930
3979,victoria,2018,F,17,27.0,4.0,18.6,1931
3980,victoria,2018,F,18,0.0,0.0,0.0,1932
3981,winnipeg,2018,,01,20.0,19.0,36.2,977
3982,winnipeg,2018,,03,0.0,0.0,0.0,1716
3983,winnipeg,2018,,04,12.0,0.0,8.0,1933
3984,winnipeg,2018,,05,5.0,0.0,3.6,1934
3985,winnipeg,2018,,6,9.0,1.0,16.4,1495
3986,winnipeg,2018,,07,20.0,6.0,25.1,1935
3987,winnipeg,2018,,08,20.0,5.0,12.9,1936
3988,winnipeg,2018,,09,20.0,19.0,34.1,1496
3989,winnipeg,2018,,10,20.0,19.0,27.6,1937
3990,winnipeg,2018,,12,18.0,0.0,8.9,1938
3991,winnipeg,2018,,13,20.0,18.0,27.4,1718
3992,acadia,2019,F,00,4.0,0.0,3.8,1939
3993,acadia,2019,S,1,20.0,20.0,27.3,1257
3994,acadia,2019,J,2,20.0,20.0,32.9,1498
3995,acadia,2019,S,3,0.0,0.0,0.0,1719
3996,acadia,2019,S,4,16.0,3.0,18.9,1030
3997,acadia,2019,S,5,13.0,0.0,9.1,1260
3998,acadia,2019,S,6,8.0,7.0,20.5,1261
3999,acadia,2019,J,7,20.0,18.0,29.4,1940
4000,acadia,2019,S,8,20.0,1.0,14.8,1720
4001,acadia,2019,F,9,20.0,18.0,29.9,1941
4002,acadia,2019,F,10,17.0,1.0,4.9,1942
4003,acadia,2019,F,11,16.0,0.0,8.2,1943
4004,acadia,2019,S,12,8.0,0.0,4.3,1722
4005,acadia,2019,S,13,20.0,12.0,19.1,1723
4006,acadia,2019,S,14,8.0,0.0,4.9,1721
4007,capebreton,2019,,4,20.0,4.0,19.8,1944
4008,capebreton,2019,,5,20.0,17.0,29.0,1500
