,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G,player_id
1992,2015,0.2,2.7,2.9,1.2,0.1,0.7,0.2,0.7,0.2,1185
1993,2015,1.0,1.6,2.5,1.5,0.3,1.3,0.2,0.5,0.7,372
1994,2015,1.4,3.3,4.6,3.0,2.1,2.7,0.8,0.5,0.4,81
1995,2015,0.3,2.5,2.8,2.5,1.9,3.1,0.6,1.3,0.0,954
1996,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955
1997,2015,0.0,0.4,0.4,0.9,0.0,0.1,0.0,0.0,0.1,1186
1998,2015,0.1,1.7,1.9,1.3,0.6,1.9,0.3,0.6,0.0,1187
1999,2015,0.2,2.0,2.3,1.6,0.8,1.6,0.5,0.6,0.1,957
2000,2015,1.6,2.3,3.9,2.6,0.4,1.7,0.2,0.5,0.2,1188
2001,2015,2.1,3.0,5.1,2.8,1.6,2.9,0.6,1.4,0.2,959
2002,2015,0.4,0.9,1.3,1.6,1.1,2.4,0.5,0.5,0.1,1189
2003,2015,0.3,0.3,0.5,0.3,0.5,0.5,1.0,0.1,0.0,1190
2004,2015,0.5,3.5,4.0,2.0,3.7,3.7,1.0,1.9,0.1,1191
2005,2015,1.9,6.2,8.1,1.8,0.8,1.8,0.4,1.1,0.4,384
2006,2015,0.5,0.5,1.0,0.8,0.3,0.3,1.0,0.3,0.0,1192
2007,2015,3.4,4.2,7.5,1.8,3.4,1.6,2.1,2.5,0.7,1193
2008,2015,0.1,0.3,0.4,0.2,0.1,0.4,0.4,0.1,0.0,1194
2009,2015,0.7,2.2,2.9,2.1,2.1,1.8,1.2,1.6,0.1,1195
2010,2015,1.1,1.1,2.1,1.3,0.5,0.4,1.3,0.2,0.1,1196
2011,2015,4.0,2.6,6.7,2.1,1.6,1.8,0.9,0.8,0.2,1197
2012,2015,0.3,1.1,1.4,0.8,0.9,1.3,0.7,0.6,0.0,1198
2013,2015,0.6,1.4,1.9,2.1,1.9,2.3,0.8,0.6,0.1,1199
2014,2015,1.8,2.6,4.4,1.7,1.8,1.4,1.3,1.3,0.1,1200
2015,2015,3.6,7.7,11.3,2.5,2.2,1.7,1.3,1.5,3.2,1201
2016,2015,0.7,1.5,2.2,0.3,0.3,0.6,0.5,0.4,0.1,1202
2017,2015,0.5,1.8,2.3,0.8,1.5,1.3,1.2,1.5,0.0,1203
2018,2015,2.1,3.5,5.6,1.9,0.6,1.3,0.5,0.6,0.0,394
2019,2015,0.3,1.8,2.1,1.6,2.3,2.9,0.8,0.9,0.0,962
2020,2015,0.8,1.6,2.3,2.4,1.9,2.9,0.7,1.2,0.2,387
2021,2015,0.2,1.4,1.6,0.8,1.6,1.6,1.0,0.8,0.1,388
2022,2015,0.5,1.2,1.7,2.2,0.5,1.5,0.3,1.2,0.2,1204
2023,2015,0.4,0.4,0.7,1.1,0.4,0.8,0.5,0.3,0.0,1205
2024,2015,0.5,1.1,1.6,0.8,0.6,1.5,0.4,0.8,0.1,391
2025,2015,0.6,1.3,1.9,1.9,0.7,0.9,0.7,0.3,0.3,392
2026,2015,0.9,1.8,2.6,2.3,0.9,1.9,0.5,0.6,0.3,961
2027,2015,0.9,1.8,2.7,2.1,0.2,0.8,0.3,0.3,0.3,688
2028,2015,0.8,1.9,2.6,2.3,0.6,1.6,0.3,0.4,0.3,964
2029,2015,0.0,0.7,0.7,0.3,0.2,1.3,0.1,0.5,0.0,396
2030,2015,0.8,3.2,4.0,3.2,1.4,4.5,0.3,2.5,0.3,1206
2031,2015,0.2,1.1,1.4,0.9,1.2,1.8,0.6,0.5,0.0,1207
2032,2015,1.1,1.9,3.0,3.5,2.4,2.0,1.1,2.9,0.1,967
2033,2015,2.1,3.6,5.8,2.2,1.0,2.6,0.4,1.4,0.4,1208
2034,2015,1.1,1.7,2.8,3.0,1.8,2.5,0.7,1.9,0.2,1209
2035,2015,0.5,1.0,1.5,0.7,0.6,1.3,0.4,0.9,0.1,1210
2036,2015,1.6,3.0,4.5,1.6,0.3,1.1,0.3,0.6,0.3,972
2037,2015,0.5,0.9,1.4,0.7,0.4,0.8,0.5,0.4,0.0,1211
2038,2015,2.8,3.4,6.2,2.5,0.7,2.1,0.3,1.1,0.1,969
2039,2015,0.8,1.9,2.6,0.9,0.4,1.2,0.3,0.8,0.6,968
2040,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212
2041,2015,2.5,3.3,5.8,1.4,1.4,3.4,0.4,0.8,0.3,703
2042,2015,0.7,4.3,5.0,1.6,1.7,2.3,0.8,1.7,0.5,704
2043,2015,0.1,1.9,1.9,0.6,1.1,1.5,0.7,0.6,0.1,974
2044,2015,0.2,1.5,1.7,0.8,1.4,1.9,0.7,0.7,0.0,401
2045,2015,0.9,1.9,2.8,0.9,2.1,1.4,1.5,0.6,0.3,976
2046,2015,0.3,3.6,3.9,1.9,5.1,3.7,1.4,1.1,0.1,705
2047,2015,2.8,4.8,7.5,2.7,1.1,1.6,0.7,0.8,1.8,402
2048,2015,2.9,4.8,7.7,2.6,1.1,2.7,0.4,0.3,0.7,403
2049,2015,0.3,0.4,0.7,0.4,0.5,0.7,0.7,0.1,0.0,1213
2050,2015,0.7,0.7,1.5,0.5,0.2,0.7,0.3,0.3,0.0,1214
2051,2015,1.4,2.4,3.9,1.8,1.1,2.0,0.5,1.4,0.3,706
2052,2015,0.1,1.9,1.9,0.9,2.4,1.1,2.2,0.8,0.0,408
2053,2015,0.4,0.4,0.9,0.6,0.6,0.3,2.0,0.0,0.0,978
2054,2015,0.6,1.5,2.0,1.2,4.3,1.6,2.7,1.0,0.0,411
2055,2015,0.1,1.1,1.3,0.6,0.3,0.8,0.3,0.4,0.0,1215
2056,2015,0.4,1.1,1.6,1.4,0.4,0.2,2.0,0.3,0.1,414
2057,2015,0.8,1.2,2.0,1.4,0.8,0.7,1.1,0.3,0.1,979
2058,2015,1.0,1.4,2.4,0.7,1.4,1.1,1.3,0.5,0.0,709
2059,2015,0.7,4.1,4.8,2.1,3.0,1.9,1.5,1.0,0.6,304
2060,2015,2.5,4.5,6.9,1.4,2.3,2.0,1.1,1.4,0.1,418
2061,2015,2.9,6.0,8.8,2.3,1.0,2.1,0.5,0.7,1.4,419
2062,2015,0.6,0.9,1.5,1.0,0.7,0.9,0.8,0.6,0.2,710
2063,2015,0.3,0.3,0.6,0.5,0.3,0.4,0.8,0.1,0.0,1216
2064,2015,0.0,1.0,1.0,1.1,1.8,1.1,1.7,0.8,0.1,422
2065,2015,1.3,4.0,5.3,2.1,3.6,2.3,1.6,3.1,0.8,423
2066,2015,2.3,4.3,6.6,2.3,2.0,2.3,0.9,1.3,0.9,1217
2067,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982
2068,2015,0.2,0.9,1.2,0.7,0.3,0.7,0.4,0.3,0.2,1218
2069,2015,1.8,2.8,4.5,1.9,0.8,1.3,0.7,0.8,0.2,984
2070,2015,2.7,3.4,6.1,1.3,2.9,2.5,1.1,2.3,0.1,713
2071,2015,3.6,4.5,8.2,2.5,2.4,2.5,0.9,0.6,0.7,379
2072,2015,3.6,7.6,11.3,2.1,2.2,3.1,0.7,0.8,0.7,1219
2073,2015,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,1220
2074,2015,0.5,0.4,0.9,0.7,0.2,0.5,0.4,0.1,0.1,987
2075,2015,0.1,1.4,1.6,0.9,0.8,1.1,0.7,0.6,0.0,717
2076,2015,1.5,3.5,5.0,2.7,2.1,3.0,0.7,0.8,0.2,988
2077,2015,0.2,0.8,0.9,0.9,0.5,0.9,0.5,0.4,0.0,718
2078,2015,0.3,3.9,4.3,2.1,3.5,2.6,1.3,1.4,0.3,719
2079,2015,0.3,1.1,1.4,0.7,0.8,1.1,0.7,0.6,0.0,1221
2080,2015,1.5,2.8,4.3,0.8,1.3,2.6,0.5,1.0,0.0,437
2081,2015,0.7,1.4,2.0,1.5,1.3,2.4,0.5,0.6,0.0,1222
2082,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223
2083,2015,1.3,1.5,2.8,2.3,0.9,1.8,0.5,1.0,0.1,1224
2084,2015,2.1,2.6,4.8,2.7,0.5,1.8,0.3,0.8,0.3,1225
2085,2015,0.5,0.4,0.9,0.4,0.3,0.3,1.0,0.0,0.0,990
2086,2015,0.3,2.9,3.2,1.9,2.9,1.4,2.0,1.4,0.5,444
2087,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226
2088,2015,0.3,0.8,1.1,0.8,1.9,1.1,1.8,0.9,0.1,721
2089,2015,0.3,1.9,2.2,1.4,4.3,1.1,3.9,1.6,0.1,1227
2090,2015,1.8,5.0,6.8,1.6,2.8,2.1,1.3,1.8,0.8,723
2091,2015,0.8,1.1,1.9,1.4,0.5,0.9,0.5,0.6,0.1,448
2092,2015,1.4,1.6,3.0,2.1,0.3,0.9,0.4,0.8,0.8,1228
2093,2015,1.4,3.1,4.5,1.5,1.1,2.0,0.6,1.1,0.4,450
2094,2015,0.5,1.0,1.5,1.2,0.3,0.6,0.5,0.1,0.2,300
2095,2015,0.6,0.8,1.4,0.8,0.1,0.4,0.3,0.1,0.1,725
2096,2015,0.1,0.7,0.9,0.7,0.1,0.3,0.5,0.0,0.3,726
2097,2015,0.5,1.3,1.8,1.2,0.9,1.7,0.5,0.9,0.1,1229
2098,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456
2099,2015,0.5,0.9,1.4,0.4,0.2,0.4,0.5,0.2,0.3,1230
2100,2015,2.6,3.8,6.4,2.4,1.1,3.0,0.4,1.0,0.2,727
2101,2015,0.7,1.8,2.5,2.1,1.1,1.6,0.7,1.1,0.3,991
2102,2015,1.2,3.7,4.9,2.6,0.9,1.6,0.6,1.4,0.3,993
2103,2015,0.2,0.7,0.9,1.1,0.2,0.9,0.2,0.0,0.2,1231
2104,2015,1.5,1.4,2.8,2.5,1.2,1.3,0.9,1.5,0.0,994
2105,2015,0.8,1.8,2.6,2.3,2.3,1.8,1.3,1.5,0.0,468
2106,2015,0.4,0.7,1.1,0.5,0.2,0.6,0.3,0.4,0.2,465
2107,2015,1.3,3.3,4.5,2.4,2.1,1.8,1.2,2.1,0.1,995
2108,2015,0.7,0.3,1.0,0.0,0.0,0.3,0.0,0.3,0.0,1232
2109,2015,1.6,2.5,4.1,2.5,1.4,1.9,0.8,1.8,0.2,467
2110,2015,0.4,5.0,5.4,2.5,2.9,4.5,0.7,1.8,0.4,996
2111,2015,0.1,0.9,1.0,1.0,0.7,1.4,0.5,0.5,0.1,997
2112,2015,1.4,3.8,5.1,1.8,0.3,2.4,0.1,0.6,0.1,732
2113,2015,0.8,1.1,1.9,0.8,0.7,0.8,0.8,0.3,0.1,1233
2114,2015,6.1,9.3,15.3,2.6,2.1,3.0,0.7,1.9,2.1,474
2115,2015,0.3,1.1,1.4,2.0,0.8,1.8,0.4,0.5,0.0,998
2116,2015,1.6,2.5,4.0,1.7,1.3,1.9,0.6,1.6,0.1,999
2117,2015,0.2,0.6,0.8,0.7,0.4,1.3,0.3,0.1,0.0,1234
2118,2015,0.0,1.0,1.0,1.1,0.4,0.2,2.0,0.2,0.0,1235
2119,2015,0.3,3.1,3.4,2.3,4.3,4.7,0.9,2.3,0.1,479
2120,2015,2.2,3.4,5.6,3.4,1.5,3.1,0.5,1.1,0.8,734
2121,2015,0.6,1.9,2.5,1.8,1.1,1.4,0.7,0.7,0.1,1003
2122,2015,0.4,1.6,2.0,1.3,0.9,2.2,0.4,0.8,0.0,1236
2123,2015,0.6,1.6,2.2,2.6,1.8,4.4,0.4,1.4,0.1,1237
2124,2015,0.2,0.4,0.5,0.5,0.1,1.0,0.1,0.1,0.0,1238
2125,2015,0.1,0.8,0.8,1.4,0.8,1.8,0.5,0.4,0.1,1006
2126,2015,1.1,3.4,4.4,2.1,1.8,3.1,0.6,1.8,0.1,740
2127,2015,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.2,0.0,1239
2128,2015,0.7,2.6,3.3,2.5,0.8,1.4,0.6,0.3,0.1,1240
2129,2015,1.2,3.6,4.8,1.1,0.4,1.4,0.3,0.2,0.8,1009
2130,2015,2.0,6.3,8.4,2.0,1.6,4.2,0.4,0.9,2.0,1241
2131,2015,0.8,1.9,2.7,1.4,0.8,3.5,0.2,0.6,0.3,1242
2132,2015,1.7,4.5,6.2,2.6,1.0,2.9,0.3,0.6,0.3,1243
2133,2015,0.5,0.8,1.3,1.3,0.3,1.2,0.3,0.7,0.1,1244
2134,2015,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1245
2135,2015,0.8,3.3,4.2,1.9,6.6,3.4,1.9,2.5,0.3,485
2136,2015,0.6,1.8,2.3,1.5,0.8,1.1,0.7,1.0,0.0,1246
2137,2015,1.4,3.0,4.5,1.9,1.4,2.0,0.7,1.3,0.1,481
2138,2015,0.2,0.8,1.0,0.6,0.1,0.5,0.2,0.1,0.0,1010
2139,2015,0.8,1.1,1.9,0.8,0.9,0.5,1.9,0.3,0.0,745
2140,2015,0.9,2.0,2.9,1.7,1.5,1.1,1.3,1.1,0.2,484
2141,2015,0.3,0.7,1.0,0.6,0.3,0.5,0.7,0.1,0.0,746
2142,2015,0.3,0.3,0.5,0.3,0.3,0.0,0.0,0.0,0.0,1247
2143,2015,1.4,3.5,5.0,3.0,0.6,1.6,0.4,0.4,0.8,748
2144,2015,0.7,1.2,1.8,1.4,0.2,0.6,0.4,0.1,0.0,1248
2145,2015,0.2,0.4,0.6,0.5,0.4,0.3,1.2,0.1,0.0,1249
2146,2015,3.0,3.9,6.9,2.0,1.9,2.5,0.8,0.8,0.6,749
2147,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463
2148,2015,0.4,0.5,0.8,0.5,0.1,0.6,0.1,0.1,0.0,1250
2149,2015,2.9,3.8,6.7,2.2,3.2,2.8,1.1,2.8,0.4,491
2150,2015,0.7,0.6,1.3,0.8,0.3,0.8,0.4,0.8,0.0,1013
2151,2015,1.1,2.2,3.4,2.8,4.3,3.9,1.1,1.9,0.1,1251
2152,2015,1.3,2.1,3.4,2.2,2.5,2.2,1.2,2.6,0.1,754
2153,2015,0.4,2.1,2.5,2.2,3.1,1.4,2.1,1.5,0.0,755
2154,2015,0.0,0.7,0.7,0.8,0.0,0.3,0.0,0.0,0.0,1252
2155,2015,0.3,1.1,1.4,1.4,0.3,0.5,0.7,0.4,0.1,1253
2156,2015,0.3,1.0,1.4,1.9,0.5,0.5,1.0,0.3,0.3,1254
2157,2015,0.5,0.8,1.3,0.1,0.0,0.6,0.0,0.0,0.0,1255
2158,2015,0.1,0.6,0.8,1.0,0.0,0.1,0.0,0.0,0.0,1256
2159,2015,2.2,2.5,4.8,2.0,1.0,1.3,0.8,0.8,0.1,756
2160,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257
2161,2016,0.3,0.9,1.2,0.7,0.6,0.6,1.0,0.6,0.0,1258
2162,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259
2163,2016,0.5,0.9,1.4,1.6,0.7,0.6,1.1,0.1,0.1,1017
2164,2016,0.3,0.8,1.1,0.9,0.7,0.9,0.7,0.5,0.0,1260
2165,2016,2.6,2.3,4.8,1.6,0.4,1.1,0.4,1.1,0.1,1261
2166,2016,0.7,4.7,5.3,1.5,2.4,3.4,0.7,1.1,0.2,759
2167,2016,0.9,2.7,3.7,1.0,1.9,1.6,1.2,1.0,0.2,760
2168,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020
2169,2016,0.1,0.5,0.6,1.3,0.4,0.8,0.5,0.4,0.0,761
2170,2016,1.4,5.1,6.5,1.6,4.3,4.5,1.0,3.0,0.1,1021
2171,2016,1.4,4.3,5.7,1.9,1.8,1.9,0.9,1.3,1.3,762
2172,2016,0.6,0.9,1.5,0.8,0.4,0.6,0.8,0.2,0.1,1022
2173,2016,3.0,5.2,8.2,3.5,1.1,3.0,0.4,0.6,0.3,763
2174,2016,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.2,0.0,1262
2175,2016,0.3,0.4,0.8,0.3,0.6,0.4,1.4,0.1,0.0,1263
2176,2016,1.7,2.7,4.3,2.3,1.5,1.8,0.8,1.2,0.2,766
2177,2016,1.8,6.3,8.1,2.1,2.5,2.8,0.9,1.6,0.1,507
2178,2016,0.5,1.9,2.4,0.7,1.0,0.8,1.2,0.3,0.1,1027
2179,2016,1.6,1.9,3.5,1.6,3.2,2.5,1.3,2.1,0.0,510
2180,2016,0.5,1.6,2.1,2.5,2.9,2.5,1.2,1.3,0.0,511
2181,2016,2.8,7.4,10.2,2.1,1.6,3.7,0.4,1.1,0.4,769
2182,2016,0.7,3.1,3.8,1.6,3.1,3.0,1.0,1.4,0.0,768
2183,2016,0.3,0.3,0.7,0.5,0.0,0.2,0.0,0.0,0.0,1264
2184,2016,0.3,0.9,1.2,1.5,0.3,0.6,0.5,0.5,0.0,1265
2185,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1266
2186,2016,0.9,2.5,3.5,1.4,2.4,2.0,1.2,1.1,0.0,1028
2187,2016,0.6,1.5,2.1,1.7,1.2,1.5,0.8,0.4,0.0,1267
2188,2016,0.3,0.8,1.1,0.6,0.4,0.3,1.3,0.4,0.0,1
2189,2016,0.8,2.4,3.2,1.5,0.5,1.4,0.3,0.3,0.1,790
2190,2016,0.3,0.6,0.9,0.6,0.3,0.3,1.0,0.2,0.0,1268
2191,2016,2.1,4.8,6.9,2.6,1.9,2.9,0.6,1.9,0.1,31
2192,2016,0.7,1.1,1.8,1.7,0.2,0.6,0.4,0.2,0.0,1269
2193,2016,1.3,3.3,4.6,1.1,1.1,2.3,0.5,0.9,0.2,773
2194,2016,1.1,3.7,4.8,1.6,2.9,2.9,1.0,1.8,0.1,1030
2195,2016,0.7,0.9,1.6,0.8,0.5,0.8,0.6,0.2,0.0,771
2196,2016,1.5,1.9,3.4,2.6,0.5,1.3,0.4,0.2,0.3,1270
2197,2016,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1051
2198,2016,0.3,1.2,1.5,0.3,0.8,1.4,0.6,0.5,0.0,1033
2199,2016,0.0,0.3,0.3,0.1,0.0,0.2,0.0,0.0,0.1,1271
2200,2016,0.9,1.5,2.4,0.6,2.0,2.5,0.8,0.7,0.1,39
2201,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
2202,2016,0.3,1.4,1.6,2.8,2.0,2.9,0.7,1.0,0.1,517
2203,2016,0.8,2.0,2.8,0.8,0.8,1.1,0.7,1.1,0.1,1272
2204,2016,1.8,1.8,3.5,2.9,1.0,2.7,0.4,0.9,0.1,777
2205,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777
2206,2016,0.7,1.6,2.3,0.9,0.6,0.3,2.0,0.0,0.0,1273
2207,2016,2.2,3.6,5.8,2.5,1.9,3.1,0.6,2.1,0.3,778
2208,2016,0.7,2.2,2.9,1.6,0.4,1.1,0.4,0.2,0.1,1274
2209,2016,1.3,3.0,4.3,1.8,1.5,1.9,0.8,0.8,0.1,1034
2210,2016,0.1,0.6,0.6,0.8,0.1,0.6,0.2,0.3,0.0,1275
2211,2016,0.7,1.9,2.6,1.8,0.5,1.4,0.3,0.5,1.1,1036
2212,2016,0.6,4.0,4.5,2.0,1.1,2.8,0.4,1.3,0.3,782
2213,2016,0.3,0.0,0.3,1.0,0.1,0.5,0.2,0.5,0.0,1276
2214,2016,0.3,0.4,0.7,0.7,0.3,0.3,0.8,0.8,0.0,522
2215,2016,0.4,1.6,1.9,1.9,0.7,1.1,0.6,0.5,0.3,482
2216,2016,0.6,1.4,2.1,1.3,0.6,0.6,1.0,0.6,0.1,1037
2217,2016,0.0,0.5,0.5,0.5,0.0,0.3,0.0,0.3,0.0,1038
2218,2016,0.7,3.2,3.8,0.7,3.1,2.7,1.1,1.2,0.4,524
2219,2016,1.9,2.3,4.3,1.1,0.6,1.1,0.6,0.5,0.2,784
2220,2016,0.7,1.9,2.6,1.5,1.4,1.4,0.9,0.8,0.8,785
2221,2016,0.2,0.8,1.0,0.2,0.2,0.0,0.0,0.0,0.0,786
2222,2016,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,1277
2223,2016,0.0,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.0,1039
2224,2016,2.6,4.3,6.9,2.0,3.8,2.5,1.5,3.4,0.5,1040
2225,2016,1.5,4.1,5.6,1.5,1.7,1.5,1.1,0.9,0.7,528
2226,2016,4.5,5.2,9.6,2.7,0.8,1.1,0.7,0.8,0.9,1278
2227,2016,0.7,2.9,3.6,1.2,2.5,2.1,1.2,1.4,0.1,1279
2228,2016,0.5,2.8,3.3,1.8,2.1,2.4,0.9,1.0,0.0,529
2229,2016,0.3,1.0,1.3,2.1,1.6,1.4,1.1,0.7,0.0,28
2230,2016,1.2,1.3,2.5,2.9,1.6,2.4,0.7,2.2,0.4,1280
2231,2016,0.2,0.8,0.9,1.1,0.8,0.8,1.1,0.4,0.1,1041
2232,2016,2.1,4.8,7.0,2.3,3.0,2.3,1.3,1.2,0.5,531
2233,2016,0.3,0.9,1.3,1.3,0.5,0.8,0.6,0.3,0.0,532
2234,2016,0.1,0.8,0.9,0.5,0.0,0.5,0.0,0.1,0.0,1281
2235,2016,2.7,6.5,9.3,3.8,1.1,2.6,0.4,1.8,0.8,70
2236,2016,1.1,0.9,2.1,2.0,0.5,1.1,0.5,0.3,0.1,792
2237,2016,1.4,2.1,3.6,0.8,1.8,1.3,1.4,0.8,0.4,793
2238,2016,0.5,1.1,1.6,1.1,0.6,0.3,1.6,0.3,0.2,1282
2239,2016,0.1,1.1,1.2,1.0,0.3,0.6,0.4,0.1,0.3,1283
2240,2016,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.2,4
2241,2016,0.7,0.5,1.1,1.6,1.3,1.4,0.9,0.5,0.1,538
2242,2016,1.0,3.0,4.0,2.3,2.8,2.1,1.3,1.4,0.3,797
2243,2016,1.1,2.3,3.4,1.1,1.1,1.5,0.7,0.6,0.3,1048
2244,2016,0.3,0.8,1.1,0.7,0.1,0.5,0.1,0.2,0.0,540
2245,2016,0.4,0.5,0.9,1.6,0.1,1.3,0.1,0.3,0.0,543
2246,2016,1.4,1.9,3.3,2.6,1.6,2.7,0.6,0.6,0.3,1049
2247,2016,0.6,1.1,1.7,0.6,0.3,0.6,0.5,0.1,0.0,1050
2248,2016,0.5,2.3,2.7,2.3,3.4,4.5,0.8,2.0,0.1,801
2249,2016,1.9,5.6,7.4,2.9,1.6,1.9,0.8,1.0,0.1,61
2250,2016,1.7,3.1,4.8,1.9,1.1,2.4,0.4,1.1,0.6,802
2251,2016,2.4,3.2,5.5,2.6,1.4,1.6,0.9,1.0,0.2,82
2252,2016,1.5,4.7,6.3,1.2,1.3,1.4,0.9,0.0,1.7,1284
2253,2016,0.3,0.6,0.9,0.8,0.4,0.3,1.3,0.2,0.0,1285
2254,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286
2255,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287
2256,2016,0.0,0.1,0.1,0.4,0.1,0.3,0.5,0.3,0.0,1288
2257,2016,1.0,4.5,5.5,2.6,4.5,2.6,1.8,2.7,0.1,1289
2258,2016,0.0,0.1,0.1,0.1,0.1,0.1,1.0,0.0,0.0,1290
2259,2016,0.5,1.8,2.3,2.4,2.3,3.6,0.6,1.4,0.5,63
2260,2016,0.9,0.9,1.9,0.6,0.2,0.3,0.6,0.2,0.3,807
2261,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291
2262,2016,0.1,0.3,0.4,0.0,0.3,0.4,0.7,0.1,0.0,1292
2263,2016,0.1,0.3,0.5,0.8,0.2,0.7,0.3,0.2,0.0,1293
2264,2016,1.6,6.5,8.1,2.8,1.7,2.6,0.6,1.3,0.4,1294
2265,2016,0.5,3.4,3.9,1.9,1.7,2.5,0.7,0.6,0.5,805
2266,2016,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1295
2267,2016,0.4,0.8,1.3,1.8,0.3,0.8,0.4,0.2,0.0,1296
2268,2016,3.6,4.0,7.6,3.6,4.8,3.6,1.3,2.0,0.2,1297
2269,2016,0.3,2.0,2.3,1.7,4.3,6.3,0.7,2.3,0.0,1298
2270,2016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1299
2271,2016,0.6,4.0,4.6,1.9,2.8,6.5,0.4,1.3,0.0,1300
2272,2016,1.0,0.0,1.0,1.0,1.0,5.0,0.2,1.0,0.0,1301
2273,2016,0.5,1.7,2.2,1.5,1.3,2.4,0.5,0.7,0.1,1302
2274,2016,2.1,3.9,6.0,1.8,1.4,2.3,0.6,0.8,0.1,1303
2275,2016,2.1,2.9,5.0,2.9,0.7,2.2,0.3,0.8,0.0,1304
2276,2016,0.5,0.6,1.1,0.5,0.6,1.3,0.5,0.4,0.0,1305
2277,2016,0.7,3.7,4.3,3.0,0.9,2.7,0.3,0.3,0.7,1059
2278,2016,0.1,0.7,0.9,1.1,0.4,1.5,0.3,0.5,0.0,1060
2279,2016,0.4,1.4,1.8,0.2,0.0,0.5,0.0,0.1,0.0,1061
2280,2016,0.9,4.6,5.5,2.4,0.5,2.2,0.2,0.3,0.1,1306
2281,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833
2282,2016,0.6,0.5,1.2,1.8,0.4,0.9,0.4,0.5,0.0,1307
2283,2016,0.6,2.4,3.1,3.2,3.4,2.5,1.4,2.1,0.1,557
2284,2016,2.0,3.9,5.9,3.5,2.3,2.9,0.8,1.4,0.4,558
2285,2016,0.9,1.0,1.9,1.8,1.3,1.8,0.7,1.1,0.0,1063
2286,2016,0.9,3.5,4.4,2.4,0.8,2.3,0.3,1.1,0.1,1308
2287,2016,1.1,5.6,6.7,2.9,1.5,3.1,0.5,2.8,0.3,560
2288,2016,0.2,0.4,0.6,0.8,0.3,1.3,0.2,0.2,0.0,1309
2289,2016,1.6,1.6,3.2,2.4,1.7,1.5,1.1,1.4,0.1,140
2290,2016,0.5,1.5,1.9,1.0,0.7,1.0,0.7,0.8,0.0,1310
2291,2016,1.7,2.5,4.2,3.0,0.0,0.5,0.0,0.7,0.0,1311
2292,2016,0.4,0.4,0.9,0.7,0.0,0.3,0.0,0.0,0.0,1312
2293,2016,2.3,2.6,4.9,1.7,1.4,2.2,0.6,1.1,0.9,820
2294,2016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1313
2295,2016,2.7,5.9,8.6,2.0,1.9,2.5,0.8,2.0,0.4,822
2296,2016,0.2,0.4,0.7,1.0,0.8,1.2,0.6,0.4,0.0,1314
2297,2016,0.8,2.8,3.6,2.1,3.3,2.5,1.3,3.3,0.8,1067
2298,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068
2299,2016,1.4,2.2,3.6,2.8,1.4,2.2,0.6,0.7,0.2,1315
2300,2016,1.6,4.3,5.9,3.0,1.8,2.2,0.8,1.1,0.0,564
2301,2016,0.3,0.7,1.1,0.9,0.1,0.8,0.2,0.4,0.1,1316
2302,2016,0.7,1.8,2.5,0.8,2.1,1.6,1.3,1.0,0.1,1069
2303,2016,0.9,1.8,2.7,1.3,0.7,1.3,0.5,0.7,0.3,1317
2304,2016,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1318
