player_id,TEAM,SEASON,PLYR_YR,NUM,GP,GS,MIN/G
1398,algoma,2016,,12,19.0,14.0,22.7
1394,algoma,2016,,13,20.0,17.0,24.9
1924,algoma,2016,,14,1.0,0.0,0.0
1343,algoma,2016,,15,20.0,15.0,18.4
1400,algoma,2016,,21,12.0,0.0,5.0
1925,algoma,2016,,23,20.0,15.0,20.5
1403,algoma,2016,,25,20.0,7.0,20.9
1132,brock,2016,,3,1.0,1.0,12.0
1926,brock,2016,,4,8.0,0.0,4.3
1927,brock,2016,,5,2.0,0.0,6.5
1660,brock,2016,,6,17.0,17.0,23.9
874,brock,2016,,7,19.0,19.0,28.8
875,brock,2016,,8,19.0,19.0,31.8
1406,brock,2016,,9,19.0,0.0,10.5
1928,brock,2016,,10,19.0,0.0,10.6
1662,brock,2016,,11,17.0,16.0,29.0
1929,brock,2016,,12,17.0,3.0,13.5
1930,brock,2016,,13,3.0,0.0,1.7
877,brock,2016,,14,18.0,3.0,17.4
1664,brock,2016,,15,14.0,0.0,17.6
1409,brock,2016,,22,18.0,17.0,25.6
1931,brock,2016,,23,6.0,0.0,5.0
1932,carleton,2016,F,04,1.0,0.0,3.0
1410,carleton,2016,J,05,19.0,14.0,22.2
1933,carleton,2016,F,06,18.0,0.0,11.0
1137,carleton,2016,S,07,19.0,2.0,18.5
1138,carleton,2016,S,08,18.0,16.0,17.6
1667,carleton,2016,S,09,7.0,0.0,3.0
1413,carleton,2016,S,10,19.0,12.0,20.4
1139,carleton,2016,S,11,19.0,2.0,18.1
1668,carleton,2016,S,12,13.0,0.0,6.3
1669,carleton,2016,S,13,19.0,14.0,19.3
1934,carleton,2016,F,14,19.0,0.0,11.9
1935,carleton,2016,J,15,1.0,0.0,0.0
1416,carleton,2016,J,20,13.0,0.0,5.5
1670,carleton,2016,S,21,17.0,16.0,29.6
1417,carleton,2016,J,22,19.0,19.0,24.9
1143,guelph,2016,,04,19.0,17.0,26.8
1671,guelph,2016,,05,19.0,17.0,29.8
1672,guelph,2016,,06,17.0,0.0,9.9
1673,guelph,2016,,07,15.0,0.0,6.7
1936,guelph,2016,,08,17.0,1.0,8.6
886,guelph,2016,,09,19.0,17.0,31.6
1937,guelph,2016,,10,10.0,0.0,6.0
1145,guelph,2016,,11,19.0,2.0,12.6
1938,guelph,2016,,13,3.0,0.0,8.7
1148,guelph,2016,,15,17.0,14.0,19.8
1939,guelph,2016,,20,2.0,0.0,4.5
1676,guelph,2016,,21,13.0,0.0,14.3
1940,guelph,2016,,22,15.0,0.0,12.5
1941,guelph,2016,,23,19.0,17.0,29.5
1421,guelph,2016,,24,15.0,0.0,5.7
1942,lakehead,2016,F,04,6.0,2.0,20.8
1152,lakehead,2016,S,05,19.0,13.0,20.3
1423,lakehead,2016,J,06,17.0,6.0,19.1
1943,lakehead,2016,J,07,19.0,0.0,9.4
1424,lakehead,2016,S,08,13.0,0.0,3.7
1944,lakehead,2016,F,09,7.0,0.0,4.0
1425,lakehead,2016,J,10,19.0,19.0,31.4
1945,lakehead,2016,F,11,3.0,0.0,3.0
1426,lakehead,2016,J,12,19.0,19.0,33.4
1427,lakehead,2016,J,14,19.0,0.0,13.7
1428,lakehead,2016,,15,0.0,0.0,0.0
1679,lakehead,2016,S,21,15.0,0.0,11.9
1680,lakehead,2016,S,22,19.0,17.0,29.7
1429,lakehead,2016,J,23,19.0,19.0,23.8
1683,laurentian,2016,,04,19.0,8.0,25.8
899,laurentian,2016,,05,19.0,19.0,30.3
1946,laurentian,2016,,06,16.0,0.0,7.6
1682,laurentian,2016,,07,19.0,1.0,19.8
901,laurentian,2016,,08,19.0,19.0,30.8
1947,laurentian,2016,,09,2.0,0.0,1.0
1948,laurentian,2016,,10,5.0,0.0,5.2
1949,laurentian,2016,,11,17.0,12.0,25.9
1684,laurentian,2016,,12,18.0,11.0,16.8
1685,laurentian,2016,,13,18.0,10.0,14.2
904,laurentian,2016,,14,19.0,4.0,14.0
1686,laurentian,2016,,15,8.0,0.0,5.8
1950,laurentian,2016,,21,9.0,0.0,4.0
1434,laurentian,2016,,22,11.0,11.0,24.1
1951,laurentian,2016,,23,5.0,0.0,5.0
1952,laurier,2016,,04,13.0,0.0,3.3
1436,laurier,2016,,05,20.0,20.0,28.3
1953,laurier,2016,,06,17.0,1.0,12.9
1161,laurier,2016,,07,20.0,19.0,28.8
906,laurier,2016,,08,20.0,20.0,30.6
1687,laurier,2016,,09,20.0,1.0,24.9
1954,laurier,2016,,10,13.0,0.0,2.5
1689,laurier,2016,,11,20.0,6.0,18.4
1437,laurier,2016,,13,7.0,7.0,23.0
1162,laurier,2016,,15,20.0,20.0,25.2
1690,laurier,2016,,22,1.0,0.0,3.0
1439,laurier,2016,,23,19.0,7.0,24.3
1955,laurier,2016,,32,10.0,0.0,2.1
619,mcmaster,2016,S,2,19.0,1.0,16.8
1164,mcmaster,2016,S,3,19.0,18.0,31.1
1956,mcmaster,2016,F,4,1.0,0.0,0.0
1691,mcmaster,2016,S,5,17.0,12.0,26.6
1441,mcmaster,2016,J,6,15.0,0.0,10.7
1693,mcmaster,2016,S,7,15.0,0.0,6.3
827,mcmaster,2016,S,9,0.0,0.0,0.0
1444,mcmaster,2016,S,10,19.0,16.0,23.3
1445,mcmaster,2016,F,11,8.0,0.0,8.0
1957,mcmaster,2016,S,13,18.0,0.0,11.5
1695,mcmaster,2016,S,14,3.0,0.0,6.0
1168,mcmaster,2016,S,15,19.0,18.0,24.6
1696,mcmaster,2016,S,21,19.0,0.0,7.7
1697,mcmaster,2016,S,22,17.0,7.0,21.4
1169,mcmaster,2016,S,23,19.0,18.0,26.4
559,mcmaster,2016,F,31,0.0,0.0,0.0
1958,nipissing,2016,F,2,6.0,0.0,10.2
1411,nipissing,2016,J,4,14.0,0.0,6.4
1140,nipissing,2016,S,5,18.0,18.0,33.3
1959,nipissing,2016,F,6,17.0,15.0,24.8
1960,nipissing,2016,S,7,9.0,4.0,20.9
1961,nipissing,2016,J,8,18.0,17.0,28.1
1700,nipissing,2016,J,9,18.0,17.0,23.1
1962,nipissing,2016,F,10,1.0,0.0,0.0
1414,nipissing,2016,J,11,6.0,1.0,15.7
1703,nipissing,2016,J,12,0.0,0.0,0.0
1704,nipissing,2016,J,13,19.0,0.0,12.8
1963,nipissing,2016,F,14,17.0,16.0,30.2
1706,nipissing,2016,J,15,0.0,0.0,0.0
1964,nipissing,2016,F,21,12.0,0.0,9.2
1965,nipissing,2016,F,22,0.0,0.0,0.0
1701,nipissing,2016,S,23,7.0,0.0,10.4
1966,nipissing,2016,F,24,19.0,2.0,18.2
1967,nipissing,2016,S,25,3.0,0.0,4.0
1171,ottawa,2016,,3,19.0,19.0,33.2
1171,ottawa,2016,,3,0.0,0.0,0.0
1968,ottawa,2016,,4,7.0,0.0,8.6
1968,ottawa,2016,,4,0.0,0.0,0.0
1710,ottawa,2016,,6,13.0,8.0,16.6
1710,ottawa,2016,,6,0.0,0.0,0.0
1450,ottawa,2016,,7,16.0,14.0,23.6
1450,ottawa,2016,,7,0.0,0.0,0.0
1969,ottawa,2016,F,8,4.0,0.0,2.0
1451,ottawa,2016,,8,1.0,0.0,0.0
1451,ottawa,2016,,8,0.0,0.0,0.0
1711,ottawa,2016,,9,15.0,0.0,10.9
1711,ottawa,2016,,9,0.0,0.0,0.0
1970,ottawa,2016,S,10,8.0,0.0,10.6
1971,ottawa,2016,,10,5.0,0.0,10.4
1971,ottawa,2016,,10,0.0,0.0,0.0
924,ottawa,2016,,11,17.0,15.0,31.3
924,ottawa,2016,,11,0.0,0.0,0.0
1713,ottawa,2016,,12,19.0,0.0,14.2
1713,ottawa,2016,,12,0.0,0.0,0.0
1172,ottawa,2016,,13,14.0,14.0,28.8
1172,ottawa,2016,,13,0.0,0.0,0.0
1714,ottawa,2016,,14,19.0,4.0,12.6
1714,ottawa,2016,,14,0.0,0.0,0.0
1972,ottawa,2016,,15,11.0,0.0,9.4
1173,ottawa,2016,,21,15.0,15.0,24.9
1173,ottawa,2016,,21,0.0,0.0,0.0
1453,ottawa,2016,,22,18.0,6.0,18.9
1453,ottawa,2016,,22,0.0,0.0,0.0
1973,ottawa,2016,,99,1.0,0.0,2.0
1973,ottawa,2016,,99,0.0,0.0,0.0
1974,queens,2016,,04,0.0,0.0,0.0
1174,queens,2016,,05,19.0,19.0,30.7
1456,queens,2016,,06,16.0,0.0,9.9
1457,queens,2016,,07,17.0,17.0,28.9
1716,queens,2016,,08,3.0,0.0,4.3
1975,queens,2016,,09,7.0,0.0,7.9
1717,queens,2016,,10,19.0,2.0,20.8
1976,queens,2016,,11,11.0,0.0,3.4
1977,queens,2016,,12,19.0,1.0,13.3
1179,queens,2016,,13,17.0,0.0,11.2
1459,queens,2016,,14,19.0,19.0,23.9
1180,queens,2016,,15,19.0,19.0,24.6
933,queens,2016,,21,19.0,18.0,31.8
1718,queens,2016,,22,0.0,0.0,0.0
1719,queens,2016,,23,7.0,0.0,14.4
1502,ryerson,2016,S,3,1.0,0.0,8.0
1720,ryerson,2016,S,5,16.0,15.0,23.5
1412,ryerson,2016,S,6,18.0,4.0,19.1
1463,ryerson,2016,S,7,19.0,19.0,29.5
1721,ryerson,2016,S,8,19.0,19.0,28.1
1722,ryerson,2016,S,9,19.0,0.0,15.3
1723,ryerson,2016,S,11,14.0,0.0,9.2
1465,ryerson,2016,S,12,19.0,19.0,24.5
1274,ryerson,2016,J,13,17.0,0.0,10.2
1724,ryerson,2016,J,14,14.0,0.0,7.7
1725,ryerson,2016,S,15,19.0,2.0,17.7
1467,ryerson,2016,S,21,10.0,0.0,4.5
1978,ryerson,2016,F,22,0.0,0.0,0.0
939,ryerson,2016,S,23,17.0,17.0,27.5
1979,toronto,2016,F,4,12.0,4.0,20.2
1980,toronto,2016,S,5,19.0,17.0,27.6
1981,toronto,2016,F,6,10.0,4.0,18.9
1982,toronto,2016,F,7,0.0,0.0,0.0
1983,toronto,2016,S,8,19.0,19.0,28.9
1984,toronto,2016,F,9,12.0,0.0,10.6
1985,toronto,2016,J,10,17.0,0.0,14.0
613,toronto,2016,S,11,16.0,15.0,20.9
1986,toronto,2016,F,12,17.0,1.0,15.8
1987,toronto,2016,J,13,11.0,0.0,10.5
1988,toronto,2016,S,14,12.0,11.0,22.0
1989,toronto,2016,F,15,2.0,0.0,5.0
1990,toronto,2016,F,21,19.0,6.0,13.6
1192,toronto,2016,S,22,18.0,18.0,26.6
1090,toronto,2016,S,24,3.0,0.0,6.3
1483,waterloo,2016,,04,20.0,1.0,12.9
1991,waterloo,2016,,05,19.0,1.0,18.0
1197,waterloo,2016,,06,4.0,0.0,3.5
1992,waterloo,2016,,07,20.0,20.0,25.3
1733,waterloo,2016,,08,10.0,1.0,5.3
1198,waterloo,2016,,09,20.0,20.0,24.3
1485,waterloo,2016,,10,0.0,0.0,0.0
1195,waterloo,2016,,11,12.0,7.0,23.8
1486,waterloo,2016,,12,20.0,20.0,32.0
1487,waterloo,2016,,13,20.0,19.0,30.9
1734,waterloo,2016,,14,0.0,0.0,0.0
1735,waterloo,2016,,15,17.0,0.0,7.9
1736,waterloo,2016,,21,20.0,0.0,13.4
1993,waterloo,2016,,22,20.0,11.0,19.8
1737,western,2016,,04,19.0,19.0,31.3
1738,western,2016,,05,12.0,0.0,3.8
1206,western,2016,,06,20.0,1.0,17.6
1994,western,2016,,07,17.0,16.0,23.4
1995,western,2016,,08,20.0,2.0,16.6
960,western,2016,,09,20.0,20.0,33.9
1492,western,2016,,10,10.0,0.0,5.6
1495,western,2016,,11,19.0,19.0,32.4
1742,western,2016,,12,10.0,0.0,7.2
1494,western,2016,,13,17.0,13.0,18.9
1741,western,2016,,14,20.0,10.0,15.3
1996,western,2016,,22,6.0,0.0,4.7
1997,western,2016,,23,7.0,0.0,12.6
1998,western,2016,,33,14.0,0.0,8.1
1208,windsor,2016,,4,20.0,16.0,23.8
1147,windsor,2016,,5,7.0,3.0,17.1
1999,windsor,2016,,6,20.0,0.0,15.2
1209,windsor,2016,,7,14.0,12.0,28.6
2000,windsor,2016,,8,18.0,0.0,13.2
2001,windsor,2016,,9,12.0,0.0,6.2
2002,windsor,2016,,10,15.0,0.0,6.6
2003,windsor,2016,,11,1.0,0.0,0.0
1498,windsor,2016,,13,20.0,19.0,29.1
2004,windsor,2016,,14,19.0,13.0,20.9
2005,windsor,2016,,15,16.0,3.0,13.4
1746,windsor,2016,,20,20.0,10.0,22.1
2006,windsor,2016,,21,10.0,0.0,8.9
2007,windsor,2016,,22,0.0,0.0,0.0
1499,windsor,2016,,23,20.0,19.0,27.5
1747,york,2016,S,4,14.0,11.0,20.6
1500,york,2016,S,5,15.0,8.0,21.5
1213,york,2016,S,6,0.0,0.0,0.0
1748,york,2016,S,7,0.0,0.0,0.0
1214,york,2016,S,8,19.0,19.0,27.7
2008,york,2016,F,9,19.0,6.0,20.6
1501,york,2016,J,10,19.0,6.0,20.5
2009,york,2016,F,11,19.0,7.0,19.7
2010,york,2016,F,12,7.0,0.0,2.7
2011,york,2016,F,13,8.0,0.0,4.5
2012,york,2016,F,14,14.0,0.0,3.1
1215,york,2016,S,15,19.0,18.0,20.2
1216,york,2016,S,21,18.0,11.0,18.4
1751,york,2016,S,22,19.0,8.0,19.9
1218,york,2016,S,23,14.0,1.0,15.9
2013,alberta,2016,J,01,20.0,0.0,17.3
2014,alberta,2016,F,02,6.0,0.0,5.8
1503,alberta,2016,J,03,20.0,20.0,25.1
1221,alberta,2016,S,05,20.0,20.0,26.8
1752,alberta,2016,S,06,16.0,0.0,7.3
1223,alberta,2016,J,07,20.0,14.0,27.4
366,alberta,2016,S,08,20.0,20.0,27.3
973,alberta,2016,S,09,20.0,7.0,17.5
2015,alberta,2016,F,10,20.0,19.0,22.8
1753,alberta,2016,S,11,17.0,0.0,6.1
1754,alberta,2016,F,12,20.0,0.0,15.7
738,alberta,2016,J,13,10.0,0.0,5.2
2016,alberta,2016,F,14,0.0,0.0,0.0
2017,alberta,2016,F,15,16.0,0.0,7.6
1507,brandon,2016,S,02,20.0,20.0,31.3
1757,brandon,2016,F,03,18.0,0.0,6.9
1758,brandon,2016,J,04,18.0,0.0,20.8
978,brandon,2016,S,05,18.0,18.0,27.5
1241,brandon,2016,J,06,2.0,0.0,1.5
2018,brandon,2016,F,07,15.0,0.0,4.7
2019,brandon,2016,J,08,20.0,20.0,32.5
1301,brandon,2016,J,09,17.0,1.0,15.4
1509,brandon,2016,J,10,19.0,0.0,10.2
1510,brandon,2016,J,11,19.0,0.0,8.3
1511,brandon,2016,J,12,19.0,2.0,8.4
1512,brandon,2016,J,13,20.0,20.0,23.4
1761,brandon,2016,S,14,20.0,19.0,20.9
2020,brandon,2016,F,15,0.0,0.0,0.0
1762,calgary,2016,S,00,0.0,0.0,0.0
1229,calgary,2016,S,01,20.0,20.0,31.9
959,calgary,2016,S,02,20.0,20.0,25.5
427,calgary,2016,S,03,20.0,1.0,12.2
1230,calgary,2016,J,04,0.0,0.0,0.0
1763,calgary,2016,S,05,20.0,19.0,21.6
2021,calgary,2016,F,06,0.0,0.0,0.0
1764,calgary,2016,S,07,12.0,0.0,6.1
988,calgary,2016,S,08,8.0,0.0,21.1
1765,calgary,2016,S,09,6.0,0.0,4.7
1515,calgary,2016,J,10,18.0,1.0,23.9
2022,calgary,2016,F,11,17.0,0.0,11.4
1766,calgary,2016,S,12,20.0,19.0,20.9
2023,calgary,2016,F,13,18.0,0.0,8.9
568,calgary,2016,S,14,20.0,20.0,29.5
2024,calgary,2016,F,15,20.0,0.0,6.8
2025,calgary,2016,F,24,0.0,0.0,0.0
2026,lethbridge,2016,,01,20.0,0.0,5.0
2027,lethbridge,2016,,02,6.0,0.0,13.5
2028,lethbridge,2016,,03,20.0,20.0,32.0
2029,lethbridge,2016,,04,20.0,3.0,17.1
1519,lethbridge,2016,,05,20.0,0.0,6.0
2030,lethbridge,2016,,06,20.0,2.0,11.7
2031,lethbridge,2016,,07,20.0,12.0,19.4
1521,lethbridge,2016,,08,20.0,19.0,24.7
1769,lethbridge,2016,,09,0.0,0.0,0.0
1523,lethbridge,2016,,10,20.0,20.0,26.4
1770,lethbridge,2016,,11,20.0,16.0,21.9
2032,lethbridge,2016,,12,12.0,0.0,3.4
2033,lethbridge,2016,,14,20.0,5.0,12.1
1522,lethbridge,2016,,15,20.0,3.0,17.6
2034,macewan,2016,F,00,0.0,0.0,0.0
2035,macewan,2016,F,01,0.0,0.0,0.0
2036,macewan,2016,F,02,0.0,0.0,0.0
2037,macewan,2016,S,04,12.0,0.0,4.9
1775,macewan,2016,S,05,20.0,12.0,21.8
2038,macewan,2016,S,06,19.0,1.0,6.9
2039,macewan,2016,S,07,20.0,0.0,10.0
2040,macewan,2016,F,08,15.0,0.0,10.7
1779,macewan,2016,S,09,20.0,20.0,29.7
2041,macewan,2016,J,10,19.0,0.0,7.2
1781,macewan,2016,J,11,20.0,13.0,22.3
1782,macewan,2016,S,12,20.0,14.0,22.0
1783,macewan,2016,S,13,20.0,20.0,30.3
1784,macewan,2016,S,14,20.0,0.0,10.2
1222,macewan,2016,S,15,20.0,20.0,31.0
1526,manitoba,2016,J,01,19.0,15.0,26.3
1787,manitoba,2016,S,03,18.0,8.0,15.9
2042,manitoba,2016,F,04,20.0,20.0,31.8
2043,manitoba,2016,S,06,5.0,0.0,3.8
2044,manitoba,2016,F,07,19.0,1.0,12.9
2045,manitoba,2016,F,08,19.0,2.0,21.2
2046,manitoba,2016,F,09,16.0,4.0,20.0
1786,manitoba,2016,S,10,20.0,19.0,25.7
1525,manitoba,2016,J,11,11.0,11.0,22.9
1239,manitoba,2016,S,12,20.0,20.0,20.1
2047,manitoba,2016,F,13,17.0,0.0,11.5
1785,manitoba,2016,S,14,18.0,0.0,10.4
2048,manitoba,2016,S,15,8.0,0.0,5.0
1789,mountroyal,2016,,03,16.0,7.0,19.6
1302,mountroyal,2016,,04,20.0,14.0,22.3
1532,mountroyal,2016,,05,20.0,20.0,29.5
1792,mountroyal,2016,,08,20.0,12.0,23.6
1537,mountroyal,2016,,09,20.0,0.0,19.4
2049,mountroyal,2016,,10,12.0,7.0,21.2
1085,mountroyal,2016,,11,20.0,20.0,23.4
1533,mountroyal,2016,,12,20.0,20.0,28.4
753,mountroyal,2016,,13,16.0,0.0,13.1
1538,mountroyal,2016,,15,20.0,0.0,14.5
1254,regina,2016,,01,20.0,20.0,28.4
2050,regina,2016,,02,20.0,0.0,11.0
1255,regina,2016,,03,20.0,20.0,29.1
2051,regina,2016,,04,19.0,2.0,7.9
1540,regina,2016,,05,17.0,0.0,8.4
2052,regina,2016,,06,0.0,0.0,0.0
1542,regina,2016,,07,20.0,0.0,12.9
1256,regina,2016,,08,19.0,19.0,23.9
1004,regina,2016,,10,20.0,20.0,26.5
1795,regina,2016,,11,20.0,1.0,13.1
1796,regina,2016,,12,20.0,0.0,15.1
1541,regina,2016,,13,18.0,18.0,24.2
2053,regina,2016,,14,3.0,0.0,1.3
2054,regina,2016,,15,16.0,0.0,7.2
1257,saskatchewan,2016,,1,20.0,20.0,30.1
1545,saskatchewan,2016,,3,12.0,0.0,8.5
2055,saskatchewan,2016,,5,20.0,20.0,28.5
2056,saskatchewan,2016,,6,20.0,0.0,10.7
2057,saskatchewan,2016,,7,17.0,0.0,11.3
1006,saskatchewan,2016,,8,20.0,0.0,10.3
1546,saskatchewan,2016,,9,20.0,0.0,14.3
2058,saskatchewan,2016,,10,12.0,0.0,4.1
721,saskatchewan,2016,,11,20.0,20.0,31.9
1008,saskatchewan,2016,,12,20.0,20.0,28.2
1009,saskatchewan,2016,,13,20.0,20.0,25.6
1799,saskatchewan,2016,,15,15.0,0.0,5.7
2059,saskatchewan,2016,,,0.0,0.0,0.0
2060,thompsonrivers,2016,F,01,20.0,13.0,19.8
1261,thompsonrivers,2016,S,02,9.0,0.0,7.3
1251,thompsonrivers,2016,J,03,12.0,0.0,16.9
2061,thompsonrivers,2016,F,04,8.0,0.0,5.9
1012,thompsonrivers,2016,S,05,18.0,6.0,14.1
2062,thompsonrivers,2016,F,06,13.0,0.0,8.7
1801,thompsonrivers,2016,S,07,20.0,20.0,27.6
1800,thompsonrivers,2016,S,08,19.0,0.0,9.2
1802,thompsonrivers,2016,S,09,20.0,1.0,13.3
1551,thompsonrivers,2016,J,10,20.0,1.0,13.3
1263,thompsonrivers,2016,S,11,20.0,20.0,29.1
993,thompsonrivers,2016,S,12,20.0,19.0,27.3
1803,thompsonrivers,2016,S,14,20.0,20.0,26.9
1804,thompsonrivers,2016,S,15,2.0,0.0,3.0
1805,trinitywestern,2016,,02,7.0,0.0,1.9
2063,trinitywestern,2016,,04,10.0,0.0,3.7
1556,trinitywestern,2016,,05,20.0,19.0,27.9
1269,trinitywestern,2016,,06,20.0,18.0,28.0
1270,trinitywestern,2016,,07,20.0,20.0,32.7
1267,trinitywestern,2016,,08,20.0,3.0,15.1
2064,trinitywestern,2016,,09,19.0,0.0,4.4
1806,trinitywestern,2016,,10,20.0,19.0,30.9
2065,trinitywestern,2016,,11,19.0,0.0,7.9
1808,trinitywestern,2016,,12,20.0,5.0,18.6
2066,trinitywestern,2016,,13,2.0,0.0,2.5
1809,trinitywestern,2016,,14,20.0,16.0,26.9
2067,trinitywestern,2016,,15,16.0,0.0,8.5
1822,trinitywestern,2016,,,0.0,0.0,0.0
1559,ubc,2016,S,01,14.0,0.0,4.9
2068,ubc,2016,J,02,20.0,0.0,16.6
1272,ubc,2016,J,04,20.0,20.0,26.9
1811,ubc,2016,S,05,20.0,20.0,31.6
2069,ubc,2016,F,07,20.0,0.0,11.3
1812,ubc,2016,S,08,20.0,20.0,26.4
1025,ubc,2016,S,09,20.0,20.0,29.6
2070,ubc,2016,F,10,0.0,0.0,0.0
2071,ubc,2016,F,11,20.0,0.0,23.1
1275,ubc,2016,S,12,20.0,20.0,21.9
2072,ubc,2016,F,13,12.0,0.0,4.5
1276,ubc,2016,S,14,13.0,0.0,10.0
1813,ubcokanagan,2016,,01,16.0,0.0,17.2
1028,ubcokanagan,2016,,02,20.0,20.0,28.1
1277,ubcokanagan,2016,,04,2.0,0.0,12.5
1561,ubcokanagan,2016,,05,19.0,1.0,15.6
2073,ubcokanagan,2016,,06,20.0,8.0,19.1
1563,ubcokanagan,2016,,08,20.0,18.0,18.9
1815,ubcokanagan,2016,,09,16.0,0.0,4.8
1564,ubcokanagan,2016,,10,20.0,20.0,21.8
2074,ubcokanagan,2016,,11,20.0,0.0,10.0
2075,ubcokanagan,2016,,12,20.0,12.0,19.1
1565,ubcokanagan,2016,,13,20.0,20.0,32.3
2076,ubcokanagan,2016,,14,10.0,0.0,4.9
1817,ubcokanagan,2016,,15,18.0,1.0,16.4
1571,ubcokanagan,2016,R,,0.0,0.0,0.0
2077,ufv,2016,,01,5.0,0.0,2.6
1567,ufv,2016,,02,4.0,0.0,8.8
2078,ufv,2016,,04,20.0,20.0,28.8
1818,ufv,2016,,05,9.0,0.0,7.7
1568,ufv,2016,,06,17.0,2.0,13.5
1045,ufv,2016,,07,20.0,20.0,35.3
1569,ufv,2016,,08,13.0,0.0,13.3
2079,ufv,2016,,09,11.0,0.0,7.4
2080,ufv,2016,,10,20.0,20.0,32.8
1549,ufv,2016,,11,20.0,7.0,24.4
2081,ufv,2016,,12,12.0,11.0,29.2
2082,ufv,2016,,13,4.0,0.0,3.0
2083,ufv,2016,,15,20.0,20.0,30.9
1828,unbc,2016,,03,20.0,20.0,30.1
1573,unbc,2016,,04,20.0,20.0,23.6
2084,unbc,2016,,05,18.0,4.0,14.7
1825,unbc,2016,,06,0.0,0.0,0.0
1824,unbc,2016,,07,19.0,1.0,12.5
2085,unbc,2016,,09,20.0,0.0,11.1
1829,unbc,2016,,10,20.0,5.0,19.6
1579,unbc,2016,,11,18.0,0.0,15.3
2086,unbc,2016,,12,12.0,12.0,31.3
1827,unbc,2016,,13,20.0,19.0,29.3
2087,unbc,2016,,14,14.0,0.0,6.6
1293,unbc,2016,,15,20.0,19.0,23.8
2088,victoria,2016,F,01,3.0,0.0,2.0
2089,victoria,2016,F,02,20.0,1.0,13.6
1831,victoria,2016,S,03,19.0,19.0,28.9
2090,victoria,2016,F,04,9.0,0.0,3.9
1580,victoria,2016,J,05,17.0,0.0,6.2
1294,victoria,2016,S,06,20.0,20.0,33.3
2091,victoria,2016,F,07,9.0,3.0,20.6
1295,victoria,2016,S,08,1.0,0.0,1.0
1834,victoria,2016,S,09,19.0,17.0,25.5
1297,victoria,2016,S,10,20.0,19.0,27.9
2092,victoria,2016,F,11,20.0,0.0,11.3
2093,victoria,2016,F,12,18.0,1.0,10.3
1298,victoria,2016,S,13,20.0,20.0,30.9
1835,victoria,2016,S,15,18.0,0.0,7.3
1836,winnipeg,2016,J,01,18.0,0.0,8.7
2094,winnipeg,2016,S,02,8.0,6.0,14.9
1838,winnipeg,2016,J,03,17.0,0.0,11.4
1583,winnipeg,2016,S,05,19.0,0.0,10.2
2095,winnipeg,2016,F,06,20.0,20.0,27.5
1303,winnipeg,2016,S,07,20.0,20.0,33.0
1304,winnipeg,2016,S,08,20.0,20.0,33.0
2096,winnipeg,2016,F,09,20.0,7.0,14.8
2097,winnipeg,2016,F,10,6.0,0.0,6.2
1840,winnipeg,2016,J,11,20.0,1.0,11.8
1842,winnipeg,2016,J,13,13.0,0.0,6.5
1305,winnipeg,2016,S,14,20.0,14.0,25.1
1586,winnipeg,2016,S,15,12.0,12.0,25.3
1843,acadia,2017,S,1,18.0,0.0,5.8
1844,acadia,2017,J,2,14.0,0.0,4.5
1845,acadia,2017,J,3,17.0,0.0,3.4
2098,acadia,2017,F,4,20.0,4.0,19.3
1846,acadia,2017,S,5,20.0,0.0,9.4
1847,acadia,2017,S,6,20.0,9.0,26.3
1308,acadia,2017,S,7,20.0,20.0,30.5
1309,acadia,2017,S,8,16.0,16.0,32.1
1591,acadia,2017,S,11,20.0,20.0,32.6
2099,acadia,2017,S,12,7.0,6.0,20.3
1312,acadia,2017,S,14,20.0,19.0,25.7
2100,acadia,2017,S,15,14.0,6.0,22.8
1848,capebreton,2017,J,4,3.0,0.0,2.7
2101,capebreton,2017,F,5,18.0,0.0,11.2
1315,capebreton,2017,S,6,12.0,0.0,6.2
1063,capebreton,2017,S,7,20.0,20.0,29.3
1596,capebreton,2017,S,8,14.0,0.0,6.6
2102,capebreton,2017,F,9,16.0,2.0,8.8
1066,capebreton,2017,S,10,20.0,13.0,24.3
1067,capebreton,2017,S,11,20.0,14.0,30.3
1318,capebreton,2017,S,12,20.0,20.0,30.8
1317,capebreton,2017,S,13,20.0,20.0,31.8
1074,capebreton,2017,S,15,19.0,7.0,13.9
2103,capebreton,2017,J,21,3.0,0.0,0.0
2104,capebreton,2017,F,23,8.0,0.0,2.4
1597,capebreton,2017,S,34,20.0,4.0,14.9
813,dalhousie,2017,,3,11.0,1.0,7.2
1598,dalhousie,2017,,4,20.0,20.0,26.9
1853,dalhousie,2017,,5,20.0,5.0,21.9
2105,dalhousie,2017,,6,20.0,5.0,21.4
2106,dalhousie,2017,,7,9.0,0.0,7.3
1342,dalhousie,2017,,8,17.0,3.0,13.7
1854,dalhousie,2017,,9,16.0,3.0,10.1
2107,dalhousie,2017,,10,16.0,16.0,22.1
1855,dalhousie,2017,,11,20.0,11.0,13.8
2108,dalhousie,2017,,12,20.0,13.0,20.6
1600,dalhousie,2017,,13,18.0,15.0,24.7
2109,dalhousie,2017,,14,20.0,8.0,20.1
2110,dalhousie,2017,,15,16.0,0.0,10.6
2111,dalhousie,2017,,20,0.0,0.0,0.0
1622,memorial,2017,,4,20.0,18.0,20.5
1602,memorial,2017,,6,18.0,0.0,5.1
2112,memorial,2017,,8,17.0,0.0,3.0
2113,memorial,2017,,9,20.0,20.0,23.3
